"track","model","family","stripping","similarity_threshold","top_n","flag_combination","precision","recall","f1","accuracy","n_auto_mappings"
"8_9","SapBERT-base","SapBERT","base",0.99,15,1,0.637,0.834,0.722,0.566,433
"8_9","SapBERT-base","SapBERT","base",0.99,15,2,0.737,0.785,0.76,0.613,353
"8_9","SapBERT-base","SapBERT","base",0.99,15,3,0.764,0.734,0.749,0.599,318
"8_9","SapBERT-base","SapBERT","base",0.99,15,4,0.637,0.837,0.723,0.566,435
"8_9","SapBERT-base","SapBERT","base",0.99,20,1,0.637,0.834,0.722,0.566,433
"8_9","SapBERT-base","SapBERT","base",0.99,20,2,0.737,0.785,0.76,0.613,353
"8_9","SapBERT-base","SapBERT","base",0.99,20,3,0.76,0.737,0.748,0.598,321
"8_9","SapBERT-base","SapBERT","base",0.99,20,4,0.637,0.837,0.723,0.566,435
"8_9","SapBERT-base","SapBERT","base",0.99,25,1,0.637,0.834,0.722,0.566,433
"8_9","SapBERT-base","SapBERT","base",0.99,25,2,0.734,0.785,0.759,0.612,354
"8_9","SapBERT-base","SapBERT","base",0.99,25,3,0.751,0.737,0.744,0.592,325
"8_9","SapBERT-base","SapBERT","base",0.99,25,4,0.635,0.837,0.722,0.565,436
"8_9","SapBERT-base","SapBERT","base",0.99,30,1,0.637,0.834,0.722,0.566,433
"8_9","SapBERT-base","SapBERT","base",0.99,30,2,0.734,0.785,0.759,0.612,354
"8_9","SapBERT-base","SapBERT","base",0.99,30,3,0.751,0.737,0.744,0.592,325
"8_9","SapBERT-base","SapBERT","base",0.99,30,4,0.635,0.837,0.722,0.565,436
"8_9","SapBERT-base","SapBERT","base",0.995,3,1,0.646,0.834,0.728,0.573,427
"8_9","SapBERT-base","SapBERT","base",0.995,3,2,0.738,0.773,0.755,0.607,347
"8_9","SapBERT-base","SapBERT","base",0.995,3,3,0.786,0.698,0.739,0.586,294
"8_9","SapBERT-base","SapBERT","base",0.995,3,4,0.646,0.834,0.728,0.573,427
"8_9","SapBERT-base","SapBERT","base",0.995,5,1,0.645,0.834,0.727,0.571,428
"8_9","SapBERT-base","SapBERT","base",0.995,5,2,0.738,0.773,0.755,0.607,347
"8_9","SapBERT-base","SapBERT","base",0.995,5,3,0.779,0.713,0.745,0.593,303
"8_9","SapBERT-base","SapBERT","base",0.995,5,4,0.645,0.834,0.727,0.571,428
"8_9","SapBERT-base","SapBERT","base",0.995,10,1,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.995,10,2,0.738,0.773,0.755,0.607,347
"8_9","SapBERT-base","SapBERT","base",0.995,10,3,0.769,0.725,0.746,0.596,312
"8_9","SapBERT-base","SapBERT","base",0.995,10,4,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.995,15,1,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.995,15,2,0.738,0.773,0.755,0.607,347
"8_9","SapBERT-base","SapBERT","base",0.995,15,3,0.766,0.731,0.748,0.598,316
"8_9","SapBERT-base","SapBERT","base",0.995,15,4,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.995,20,1,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.995,20,2,0.738,0.773,0.755,0.607,347
"8_9","SapBERT-base","SapBERT","base",0.995,20,3,0.762,0.734,0.748,0.597,319
"8_9","SapBERT-base","SapBERT","base",0.995,20,4,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.995,25,1,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.995,25,2,0.738,0.773,0.755,0.607,347
"8_9","SapBERT-base","SapBERT","base",0.995,25,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.995,25,4,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.995,30,1,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.995,30,2,0.738,0.773,0.755,0.607,347
"8_9","SapBERT-base","SapBERT","base",0.995,30,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.995,30,4,0.639,0.834,0.724,0.567,432
"8_9","SapBERT-base","SapBERT","base",0.999,3,1,0.648,0.834,0.729,0.574,426
"8_9","SapBERT-base","SapBERT","base",0.999,3,2,0.739,0.77,0.754,0.606,345
"8_9","SapBERT-base","SapBERT","base",0.999,3,3,0.786,0.698,0.739,0.586,294
"8_9","SapBERT-base","SapBERT","base",0.999,3,4,0.648,0.834,0.729,0.574,426
"8_9","SapBERT-base","SapBERT","base",0.999,5,1,0.646,0.834,0.728,0.573,427
"8_9","SapBERT-base","SapBERT","base",0.999,5,2,0.739,0.77,0.754,0.606,345
"8_9","SapBERT-base","SapBERT","base",0.999,5,3,0.779,0.713,0.745,0.593,303
"8_9","SapBERT-base","SapBERT","base",0.999,5,4,0.646,0.834,0.728,0.573,427
"8_9","SapBERT-base","SapBERT","base",0.999,10,1,0.642,0.834,0.726,0.569,430
"8_9","SapBERT-base","SapBERT","base",0.999,10,2,0.739,0.77,0.754,0.606,345
"8_9","SapBERT-base","SapBERT","base",0.999,10,3,0.769,0.725,0.746,0.596,312
"8_9","SapBERT-base","SapBERT","base",0.999,10,4,0.642,0.834,0.726,0.569,430
"8_9","SapBERT-base","SapBERT","base",0.999,15,1,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.999,15,2,0.739,0.77,0.754,0.606,345
"8_9","SapBERT-base","SapBERT","base",0.999,15,3,0.766,0.731,0.748,0.598,316
"8_9","SapBERT-base","SapBERT","base",0.999,15,4,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.999,20,1,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.999,20,2,0.739,0.77,0.754,0.606,345
"8_9","SapBERT-base","SapBERT","base",0.999,20,3,0.762,0.734,0.748,0.597,319
"8_9","SapBERT-base","SapBERT","base",0.999,20,4,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.999,25,1,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.999,25,2,0.739,0.77,0.754,0.606,345
"8_9","SapBERT-base","SapBERT","base",0.999,25,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.999,25,4,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.999,30,1,0.64,0.834,0.724,0.568,431
"8_9","SapBERT-base","SapBERT","base",0.999,30,2,0.739,0.77,0.754,0.606,345
"8_9","SapBERT-base","SapBERT","base",0.999,30,3,0.755,0.734,0.744,0.593,322
"8_9","SapBERT-base","SapBERT","base",0.999,30,4,0.64,0.834,0.724,0.568,431
