"track","track_label","icd9","group","partners","mean","sd","min","q1","median","q3","max","total","icd9_label","ccs_id","ccs_category"
"8_9","ICD-9-CM to ICDA-8","500","has a reference match",NA,NA,NA,NA,NA,NA,NA,NA,NA,"coal workers pneumoconiosis","86","lung disease due to external agents"
"8_9","ICD-9-CM to ICDA-8","501","has a reference match",NA,NA,NA,NA,NA,NA,NA,NA,NA,"asbestosis","86","lung disease due to external agents"
"8_9","ICD-9-CM to ICDA-8","502","has a reference match",4,19.75,13.2003787824441,8,10.25,17,26.5,37,79,"pneumoconiosis due to other silica or silicates","86","lung disease due to external agents"
"8_9","ICD-9-CM to ICDA-8","503","has a reference match",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pneumoconiosis due to other inorganic dust","86","lung disease due to external agents"
"8_9","ICD-9-CM to ICDA-8","504","has a reference match",2,16.5,13.4350288425444,7,11.75,16.5,21.25,26,33,"pneumonopathy due to inhalation of other dust","86","lung disease due to external agents"
"8_9","ICD-9-CM to ICDA-8","505","has a reference match",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pneumoconiosis unspecified","86","lung disease due to external agents"
"8_9","ICD-9-CM to ICDA-8","506","has a reference match",NA,NA,NA,NA,NA,NA,NA,NA,NA,"respiratory conditions due to chemical fumes and vapors","86","lung disease due to external agents"
"8_9","ICD-9-CM to ICDA-8","512","has a reference match",37,45.2162162162162,134.16224322628,7,9,14,20,821,1673,"pneumothorax and air leak","87","other lower respiratory disease"
"8_9","ICD-9-CM to ICDA-8","514","has a reference match",51,37.0392156862745,59.6690743297778,7,9,15,25,247,1889,"pulmonary congestion and hypostasis","87","other lower respiratory disease"
"8_9","ICD-9-CM to ICDA-8","518","has a reference match",325,82.0769230769231,358.711553525223,7,10,18,42,5935,26675,"other diseases of lung","88","respiratory failure pulmonary collapse"
"8_9","ICD-9-CM to ICDA-8","523","has a reference match",35,27.0571428571429,52.6693028450622,7,9,10,20,258,947,"gingival and periodontal diseases","89","disorders of teeth and jaw"
"8_9","ICD-9-CM to ICDA-8","525","has a reference match",21,52.3333333333333,96.9346859144514,7,9,15,44,421,1099,"other diseases and conditions of the teeth and supporting structures","89","disorders of teeth and jaw"
"8_9","ICD-9-CM to ICDA-8","530","has a reference match",83,33.8072289156626,98.1082599927897,7,9.5,14,29,889,2806,"diseases of oesophagus","90","esophageal disorders"
"8_9","ICD-9-CM to ICDA-8","531","has a reference match",69,39.6376811594203,115.477521496673,7,9,14,31,947,2735,"gastric ulcer","91","gasduo ulcer without hemorrhage"
"8_9","ICD-9-CM to ICDA-8","532","has a reference match",111,68,322.852682419481,7,10,18,43.5,3398,7548,"duodenal ulcer","91","gasduo ulcer without hemorrhage"
"8_9","ICD-9-CM to ICDA-8","533","has a reference match",81,50.6913580246914,136.527711653652,7,10,16,33,1088,4106,"peptic ulcer site unspecified","91","gasduo ulcer without hemorrhage"
"8_9","ICD-9-CM to ICDA-8","534","has a reference match",4,15.25,9.53502316025854,7,7,15,23.25,24,61,"gastrojejunal ulcer","91","gasduo ulcer without hemorrhage"
"8_9","ICD-9-CM to ICDA-8","535","has a reference match",174,61.4080459770115,252.220520413282,7,9.25,17.5,45,3209,10685,"gastritis and duodenitis","92","gastritis and duodenitis"
"8_9","ICD-9-CM to ICDA-8","537","has a reference match",40,37.5,57.730141440752,7,11.75,16,33.75,319,1500,"other diseases of stomach and duodenum","93","other disorders of stomach and duodenum"
"8_9","ICD-9-CM to ICDA-8","556","has a reference match",88,55.8409090909091,251.404646413396,7,10,14.5,21,2338,4914,"ulcerative colitis","94","regional enteritis and ulcerative colitis"
"8_9","ICD-9-CM to ICDA-8","558","has a reference match",14,33.5,66.6665064100638,7,9.25,15.5,19.5,263,469,"other and unspecified noninfectious gastroenteritis and colitis","95","noninfectious gastroenteritis"
"8_9","ICD-9-CM to ICDA-8","562","has a reference match",54,42.2777777777778,140.129376428944,7,10,12,24.5,1035,2283,"diverticula of intestine","96","diverticulosis and diverticulitis"
"8_9","ICD-9-CM to ICDA-8","564","has a reference match",134,31.4776119402985,82.3783419615221,7,9,13,26.75,858,4218,"functional digestive disorders not elsewhere classified","97","other gastrointestinal disorders"
"8_9","ICD-9-CM to ICDA-8","571","has a reference match",186,80.2688172043011,371.292312606598,7,10,17,37.25,4367,14930,"chronic liver disease and cirrhosis","98","hepatitis and other liver diseases"
"8_9","ICD-9-CM to ICDA-8","572","has a reference match",22,27.7727272727273,37.1315958619531,7,8.5,14,23.25,152,611,"liver abscess and sequelae of chronic liver disease","98","hepatitis and other liver diseases"
"8_9","ICD-9-CM to ICDA-8","573","has a reference match",103,36.8640776699029,87.0976518158615,7,9,13,27.5,600,3797,"other diseases of liver","98","hepatitis and other liver diseases"
"8_9","ICD-9-CM to ICDA-8","575","has a reference match",77,62.3246753246753,224.546352122536,7,10,15,32,1865,4799,"other disorders of gallbladder","99","biliary tract disease"
"8_9","ICD-9-CM to ICDA-8","577","has a reference match",84,74.9404761904762,344.211561142079,7,9,15,36,3136,6295,"diseases of pancreas","100","pancreatic disorders excluding diabetes"
"8_9","ICD-9-CM to ICDA-8","579","has a reference match",69,48.7536231884058,143.354805188047,7,10,17,32,1149,3364,"intestinal malabsorption","97","other gastrointestinal disorders"
"8_9","ICD-9-CM to ICDA-8","581","has a reference match",61,43.2622950819672,127.214635117105,7,9,15,31,990,2639,"nephrotic syndrome","101","chronic kideny disease and related conditions"
"8_9","ICD-9-CM to ICDA-8","582","has a reference match",120,115.391666666667,712.894340773191,7,12,20.5,56.5,7803,13847,"chronic glomerulonephritis","101","chronic kideny disease and related conditions"
"8_9","ICD-9-CM to ICDA-8","583","has a reference match",85,53.9294117647059,132.681572646272,7,8,16,36,969,4584,"nephritis and nephropathy not specified as acute or chronic","101","chronic kideny disease and related conditions"
"8_9","ICD-9-CM to ICDA-8","587","has a reference match",29,56.3793103448276,177.779842540692,7,10,17,23,964,1635,"renal sclerosis unspecified","101","chronic kideny disease and related conditions"
"8_9","ICD-9-CM to ICDA-8","590","has a reference match",168,71.6666666666667,352.366552931391,7,10,16,39,4456,12040,"infections of kidney","103","urinary tract infections"
"8_9","ICD-9-CM to ICDA-8","595","has a reference match",166,41.2710843373494,108.755405332885,7,10,15.5,35,1270,6851,"cystitis","103","urinary tract infections"
"8_9","ICD-9-CM to ICDA-8","596","has a reference match",94,38.1702127659574,78.4125618499244,7,9,14.5,31,642,3588,"other disorders of bladder","104","other diseases of bladder and urethra"
"8_9","ICD-9-CM to ICDA-8","599","has a reference match",268,65.6044776119403,288.389211584194,7,10.75,19,41,4532,17582,"other disorders of urethra and urinary tract","104","other diseases of bladder and urethra"
"8_9","ICD-9-CM to ICDA-8","600","has a reference match",103,47.1456310679612,147.510146395253,7,9,12,27,1209,4856,"hyperplasia of prostate","105","hyperplasia of prostate"
"8_9","ICD-9-CM to ICDA-8","601","has a reference match",40,31.075,56.1958058020667,7,8,15,28.25,270,1243,"inflammatory diseases of prostate","106","other male genital disorders"
"8_9","ICD-9-CM to ICDA-8","607","has a reference match",58,32.6724137931034,90.398996254914,7,9,12,19.75,679,1895,"disorders of penis","106","other male genital disorders"
"8_9","ICD-9-CM to ICDA-8","610","has a reference match",31,47.5483870967742,137.920711209902,7,9,12,24,773,1474,"benign mammary dysplasias","107","nonmalignant breast conditions"
"8_9","ICD-9-CM to ICDA-8","614","has a reference match",4,17.5,13.699148392023,7,8.5,13,22,37,70,"inflammatory disease of ovary fallopian tube pelvic cellular tissue and peritoneum","108","other female genital disorders"
"8_9","ICD-9-CM to ICDA-8","618","has a reference match",32,51.28125,152.479133289476,7,8,11,24.5,866,1641,"genital prolapse","110","prolapse of female genital organs"
"8_9","ICD-9-CM to ICDA-8","621","has a reference match",62,48.9032258064516,83.1716987011413,7,12,21.5,44.75,457,3032,"disorders of uterus not elsewhere classified","108","other female genital disorders"
"8_9","ICD-9-CM to ICDA-8","626","has a reference match",222,101.288288288288,512.185166732292,7,11,21,42.75,7316,22486,"disorders of menstruation and other abnormal bleeding from female genital tract","109","menstrual disorders"
"8_9","ICD-9-CM to ICDA-8","627","has a reference match",81,25.3827160493827,51.0065113248384,7,8,12,20,431,2056,"menopausal and postmenopausal disorders","111","menopausal disorders"
"8_9","ICD-9-CM to ICDA-8","628","has a reference match",14,30.7142857142857,51.7931218650457,7,7.5,11,30.75,204,430,"female infertility","112","female infertility"
"8_9","ICD-9-CM to ICDA-8","629","has a reference match",143,43.5174825174825,81.9359809479287,7,11,16,33.5,699,6223,"other disorders of female genital organs","108","other female genital disorders"
"8_9","ICD-9-CM to ICDA-8","691","has a reference match",37,25.3783783783784,40.8073736197484,7,9,13,21,238,939,"atopic dermatitis and related conditions","113","allergic reactions"
"8_9","ICD-9-CM to ICDA-8","694","has a reference match",2,17,14.142135623731,7,12,17,22,27,34,"bullous dermatoses","114","other inflammatory condition of skin"
"8_9","ICD-9-CM to ICDA-8","695","has a reference match",71,31.8169014084507,91.1199068510679,7,9,12,20,739,2259,"erythematous conditions","114","other inflammatory condition of skin"
"8_9","ICD-9-CM to ICDA-8","696","has a reference match",44,20.7272727272727,59.0736094370734,7,7,9,13.5,401,912,"psoriasis and similar disorders","114","other inflammatory condition of skin"
"8_9","ICD-9-CM to ICDA-8","701","has a reference match",18,23.4444444444444,30.5329565864247,7,8,13.5,21,135,422,"other hypertrophic and atrophic conditions of skin","115","other skin disorders"
"8_9","ICD-9-CM to ICDA-8","705","has a reference match",10,20.4,21.1197643084492,7,9,10,20.5,68,204,"diseases of sweat glands","115","other skin disorders"
"8_9","ICD-9-CM to ICDA-8","707","has a reference match",103,30.3300970873786,77.1275221533785,7,9,14,24,739,3124,"chronic ulcer of skin","116","chronic ulcer of skin"
"8_9","ICD-9-CM to ICDA-8","710","has a reference match",59,23.5593220338983,59.3979191515363,7,8,12,17.5,462,1390,"diffuse diseases of connective tissue","117","systemic lupus erythematosus and connective tissue disorders"
"8_9","ICD-9-CM to ICDA-8","714","has a reference match",159,43.811320754717,259.216496432862,7,9,15,25,3277,6966,"rheumatoid arthritis and other inflammatory polyarthropathies","119","rheumatoid arthritis and related disease"
"8_9","ICD-9-CM to ICDA-8","715","has a reference match",150,37.4533333333333,136.124922229185,7,9,15,31.75,1637,5618,"osteoarthrosis and allied disorders","120","osteoarthritis"
"8_9","ICD-9-CM to ICDA-8","716","has a reference match",174,40.4137931034483,104.224640860057,7,10,15,36,1161,7032,"other and unspecified arthropathies","118","joint disorders"
"8_9","ICD-9-CM to ICDA-8","717","has a reference match",26,50.3076923076923,110.315463732251,7,9.25,15.5,31.25,555,1308,"internal derangement of knee","118","joint disorders"
"8_9","ICD-9-CM to ICDA-8","718","has a reference match",9,12.4444444444444,5.93950989373515,8,9,10,13,27,112,"other derangement of joint","118","joint disorders"
"8_9","ICD-9-CM to ICDA-8","719","has a reference match",101,30.6732673267327,55.7413865832007,7,9,14,27,463,3098,"other and unspecified disorders of joint","118","joint disorders"
"8_9","ICD-9-CM to ICDA-8","722","has a reference match",147,82.265306122449,507.341207042591,7,10,18,36.5,6139,12093,"intervertebral disc disorders","121","spondylosis intervertebral disc disorders other back problems"
"8_9","ICD-9-CM to ICDA-8","730","has a reference match",57,35.7017543859649,113.526265826818,7,9,12,25,863,2035,"osteomyelitis periostitis and other infections involving bone","122","infective arthritis and osteomyelitis"
"8_9","ICD-9-CM to ICDA-8","731","has a reference match",2,16.5,12.0208152801713,8,12.25,16.5,20.75,25,33,"osteitis deformans and osteopathies associated with other disorders classified elsewhere","123","osteoporosis and other bone disease"
"8_9","ICD-9-CM to ICDA-8","732","has a reference match",37,32.1081081081081,76.5545498262455,7,9,10,20,412,1188,"osteochondropathies","123","osteoporosis and other bone disease"
"8_9","ICD-9-CM to ICDA-8","733","has a reference match",93,23.6451612903226,35.825253772362,7,9,14,24,285,2199,"other disorders of bone and cartilage","123","osteoporosis and other bone disease"
"8_9","ICD-9-CM to ICDA-8","735","has a reference match",5,21,17.9304210770411,9,11,12,21,52,105,"acquired deformities of toe","124","acquired foot deformities"
"8_9","ICD-9-CM to ICDA-8","737","has a reference match",51,35.8235294117647,129.806117865431,7,8,11,17,930,1827,"curvature of spine","125","other acquired deformities"
"8_9","ICD-9-CM to ICDA-8","740","has a reference match",1,23,NA,23,23,23,23,23,23,"anencephalus and similar anomalies","126","nervous system congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","741","has a reference match",36,27.5277777777778,59.8404956583326,7,8,10,23,335,991,"spina bifida","126","nervous system congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","742","has a reference match",18,16,20.2455514358384,7,8,9,14.25,94,288,"other congenital anomalies of nervous system","126","nervous system congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","743","has a reference match",19,15.8947368421053,18.8381844396549,7,7,9,14.5,88,302,"congenital anomalies of eye","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","744","has a reference match",10,29.4,48.1899021234394,7,8,9.5,23,163,294,"congenital anomalies of ear face and neck","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","746","has a reference match",75,50.8266666666667,167.262164615049,7,9.5,16,35.5,1430,3812,"other congenital anomalies of heart","128","cardiac and circulatory congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","747","has a reference match",26,37.6153846153846,73.1388142770045,7,9,14.5,28.25,344,978,"other congenital anomalies of circulatory system","128","cardiac and circulatory congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","748","has a reference match",18,18.5,18.0204132615666,7,10,14,21.25,87,333,"congenital anomalies of respiratory system","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","749","has a reference match",20,30.75,76.3626217465063,7,8.75,13,15.75,354,615,"cleft palate and cleft lip","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","750","has a reference match",12,33.1666666666667,55.9103719981337,7,8.75,10.5,29.25,204,398,"other congenital anomalies of upper alimentary tract","129","digestive congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","751","has a reference match",20,22.05,34.3901378151843,7,8,10.5,20,162,441,"other congenital anomalies of digestive system","129","digestive congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","752","has a reference match",17,47.0588235294118,111.260657123394,7,9,10,14,465,800,"congenital anomalies of genital organs","130","genitourinary congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","753","has a reference match",15,28.8,40.9410726358193,7,12.5,15,20,166,432,"congenital anomalies of urinary system","130","genitourinary congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","754","has a reference match",78,22.6538461538462,30.3082976607547,7,9,13.5,23,210,1767,"certain congenital musculoskeletal deformities","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","755","has a reference match",50,32.08,104.858279480021,7,8.25,11,17.75,744,1604,"other congenital anomalies of limbs","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","756","has a reference match",50,19.12,42.8383958997685,7,8,10.5,14,309,956,"other congenital musculoskeletal anomalies","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","757","has a reference match",13,19.6923076923077,21.1871998125622,7,8,9,19,73,256,"congenital anomalies of the integument","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","758","has a reference match",51,22.9607843137255,42.1506634748796,7,9,14,24,308,1171,"chromosomal anomalies","127","other congenital anomalies"
"8_9","ICD-9-CM to ICDA-8","759","has a reference match",19,21.3684210526316,25.7686513386492,7,9,12,17,102,406,"other and unspecified congenital anomalies","127","other congenital anomalies"
