"CCS_ID","description","n_codes","model","n_codes_evaluated","n_manual_pairs","TP","FP","FN","precision","recall","f1","accuracy"
1,"cancer of head and neck",12,"ClinicalBERT-base",12,18,16,9,2,0.64,0.889,0.744,0.593
1,"cancer of head and neck",12,"ClinicalBERT-base-nocode",12,18,16,1,2,0.941,0.889,0.914,0.842
1,"cancer of head and neck",12,"ClinicalBERT-original",12,18,16,9,2,0.64,0.889,0.744,0.593
1,"cancer of head and neck",12,"ClinicalBERT-stopwords",12,18,14,6,4,0.7,0.778,0.737,0.583
1,"cancer of head and neck",12,"ClinicalBERT-stopwords-nocode",12,18,15,4,3,0.789,0.833,0.811,0.682
1,"cancer of head and neck",12,"SapBERT-base",12,18,16,2,2,0.889,0.889,0.889,0.8
1,"cancer of head and neck",12,"mpnet-base",12,18,16,3,2,0.842,0.889,0.865,0.762
2,"cancer of esophagus",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
2,"cancer of esophagus",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
2,"cancer of esophagus",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
2,"cancer of esophagus",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
2,"cancer of esophagus",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
2,"cancer of esophagus",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
2,"cancer of esophagus",1,"mpnet-base",1,1,1,0,0,1,1,1,1
3,"cancer of stomach",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
3,"cancer of stomach",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
3,"cancer of stomach",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
3,"cancer of stomach",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
3,"cancer of stomach",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
3,"cancer of stomach",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
3,"cancer of stomach",1,"mpnet-base",1,1,1,0,0,1,1,1,1
4,"cancer of other gi organs peritoneum",5,"ClinicalBERT-base",5,9,3,8,6,0.273,0.333,0.3,0.176
4,"cancer of other gi organs peritoneum",5,"ClinicalBERT-base-nocode",5,9,3,6,6,0.333,0.333,0.333,0.2
4,"cancer of other gi organs peritoneum",5,"ClinicalBERT-original",5,9,3,7,6,0.3,0.333,0.316,0.188
4,"cancer of other gi organs peritoneum",5,"ClinicalBERT-stopwords",5,9,3,7,6,0.3,0.333,0.316,0.188
4,"cancer of other gi organs peritoneum",5,"ClinicalBERT-stopwords-nocode",5,9,3,8,6,0.273,0.333,0.3,0.176
4,"cancer of other gi organs peritoneum",5,"SapBERT-base",5,9,6,5,3,0.545,0.667,0.6,0.429
4,"cancer of other gi organs peritoneum",5,"mpnet-base",5,9,5,6,4,0.455,0.556,0.5,0.333
5,"colon cancer",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
5,"colon cancer",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
5,"colon cancer",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
5,"colon cancer",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
5,"colon cancer",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
5,"colon cancer",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
5,"colon cancer",1,"mpnet-base",1,1,1,0,0,1,1,1,1
6,"cancer of rectum and anus",1,"ClinicalBERT-base",1,3,2,0,1,1,0.667,0.8,0.667
6,"cancer of rectum and anus",1,"ClinicalBERT-base-nocode",1,3,3,0,0,1,1,1,1
6,"cancer of rectum and anus",1,"ClinicalBERT-original",1,3,2,0,1,1,0.667,0.8,0.667
6,"cancer of rectum and anus",1,"ClinicalBERT-stopwords",1,3,3,1,0,0.75,1,0.857,0.75
6,"cancer of rectum and anus",1,"ClinicalBERT-stopwords-nocode",1,3,2,1,1,0.667,0.667,0.667,0.5
6,"cancer of rectum and anus",1,"SapBERT-base",1,3,2,0,1,1,0.667,0.8,0.667
6,"cancer of rectum and anus",1,"mpnet-base",1,3,2,0,1,1,0.667,0.8,0.667
7,"cancer of liver and intrahepatic bile duct",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
7,"cancer of liver and intrahepatic bile duct",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
7,"cancer of liver and intrahepatic bile duct",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
7,"cancer of liver and intrahepatic bile duct",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
7,"cancer of liver and intrahepatic bile duct",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
7,"cancer of liver and intrahepatic bile duct",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
7,"cancer of liver and intrahepatic bile duct",1,"mpnet-base",1,1,1,0,0,1,1,1,1
8,"pancreas cancer",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
8,"pancreas cancer",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
8,"pancreas cancer",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
8,"pancreas cancer",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
8,"pancreas cancer",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
8,"pancreas cancer",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
8,"pancreas cancer",1,"mpnet-base",1,1,1,0,0,1,1,1,1
9,"lung and other respiratory cancer",4,"ClinicalBERT-base",4,7,5,2,2,0.714,0.714,0.714,0.556
9,"lung and other respiratory cancer",4,"ClinicalBERT-base-nocode",4,7,5,2,2,0.714,0.714,0.714,0.556
9,"lung and other respiratory cancer",4,"ClinicalBERT-original",4,7,5,2,2,0.714,0.714,0.714,0.556
9,"lung and other respiratory cancer",4,"ClinicalBERT-stopwords",4,7,5,3,2,0.625,0.714,0.667,0.5
9,"lung and other respiratory cancer",4,"ClinicalBERT-stopwords-nocode",4,7,5,2,2,0.714,0.714,0.714,0.556
9,"lung and other respiratory cancer",4,"SapBERT-base",4,7,4,3,3,0.571,0.571,0.571,0.4
9,"lung and other respiratory cancer",4,"mpnet-base",4,7,4,6,3,0.4,0.571,0.471,0.308
10,"other cancers",8,"ClinicalBERT-base",8,16,6,13,10,0.316,0.375,0.343,0.207
10,"other cancers",8,"ClinicalBERT-base-nocode",8,16,5,10,11,0.333,0.312,0.323,0.192
10,"other cancers",8,"ClinicalBERT-original",8,16,5,12,11,0.294,0.312,0.303,0.179
10,"other cancers",8,"ClinicalBERT-stopwords",8,16,6,11,10,0.353,0.375,0.364,0.222
10,"other cancers",8,"ClinicalBERT-stopwords-nocode",8,16,6,10,10,0.375,0.375,0.375,0.231
10,"other cancers",8,"SapBERT-base",8,16,8,9,8,0.471,0.5,0.485,0.32
10,"other cancers",8,"mpnet-base",8,16,7,12,9,0.368,0.438,0.4,0.25
11,"cancer of bone and connective tissue",2,"ClinicalBERT-base",2,4,2,2,2,0.5,0.5,0.5,0.333
11,"cancer of bone and connective tissue",2,"ClinicalBERT-base-nocode",2,4,2,0,2,1,0.5,0.667,0.5
11,"cancer of bone and connective tissue",2,"ClinicalBERT-original",2,4,2,1,2,0.667,0.5,0.571,0.4
11,"cancer of bone and connective tissue",2,"ClinicalBERT-stopwords",2,4,2,2,2,0.5,0.5,0.5,0.333
11,"cancer of bone and connective tissue",2,"ClinicalBERT-stopwords-nocode",2,4,2,1,2,0.667,0.5,0.571,0.4
11,"cancer of bone and connective tissue",2,"SapBERT-base",2,4,2,0,2,1,0.5,0.667,0.5
11,"cancer of bone and connective tissue",2,"mpnet-base",2,4,2,1,2,0.667,0.5,0.571,0.4
12,"skin melanoma",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
12,"skin melanoma",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
12,"skin melanoma",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
12,"skin melanoma",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
12,"skin melanoma",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
12,"skin melanoma",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
12,"skin melanoma",1,"mpnet-base",1,1,1,0,0,1,1,1,1
13,"breast cancer",2,"ClinicalBERT-base",2,1,1,3,0,0.25,1,0.4,0.25
13,"breast cancer",2,"ClinicalBERT-base-nocode",2,1,1,2,0,0.333,1,0.5,0.333
13,"breast cancer",2,"ClinicalBERT-original",2,1,1,3,0,0.25,1,0.4,0.25
13,"breast cancer",2,"ClinicalBERT-stopwords",2,1,1,5,0,0.167,1,0.286,0.167
13,"breast cancer",2,"ClinicalBERT-stopwords-nocode",2,1,1,3,0,0.25,1,0.4,0.25
13,"breast cancer",2,"SapBERT-base",2,1,1,2,0,0.333,1,0.5,0.333
13,"breast cancer",2,"mpnet-base",2,1,1,4,0,0.2,1,0.333,0.2
14,"uterus cancer",2,"ClinicalBERT-base",2,2,2,2,0,0.5,1,0.667,0.5
14,"uterus cancer",2,"ClinicalBERT-base-nocode",2,2,2,2,0,0.5,1,0.667,0.5
14,"uterus cancer",2,"ClinicalBERT-original",2,2,2,2,0,0.5,1,0.667,0.5
14,"uterus cancer",2,"ClinicalBERT-stopwords",2,2,2,1,0,0.667,1,0.8,0.667
14,"uterus cancer",2,"ClinicalBERT-stopwords-nocode",2,2,2,1,0,0.667,1,0.8,0.667
14,"uterus cancer",2,"SapBERT-base",2,2,2,2,0,0.5,1,0.667,0.5
14,"uterus cancer",2,"mpnet-base",2,2,2,2,0,0.5,1,0.667,0.5
15,"cervix cancer",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
15,"cervix cancer",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
15,"cervix cancer",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
15,"cervix cancer",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
15,"cervix cancer",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
15,"cervix cancer",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
15,"cervix cancer",1,"mpnet-base",1,1,1,0,0,1,1,1,1
16,"cancer of other female genital organs",3,"ClinicalBERT-base",3,6,3,4,3,0.429,0.5,0.462,0.3
16,"cancer of other female genital organs",3,"ClinicalBERT-base-nocode",3,6,4,1,2,0.8,0.667,0.727,0.571
16,"cancer of other female genital organs",3,"ClinicalBERT-original",3,6,3,2,3,0.6,0.5,0.545,0.375
16,"cancer of other female genital organs",3,"ClinicalBERT-stopwords",3,6,3,2,3,0.6,0.5,0.545,0.375
16,"cancer of other female genital organs",3,"ClinicalBERT-stopwords-nocode",3,6,4,1,2,0.8,0.667,0.727,0.571
16,"cancer of other female genital organs",3,"SapBERT-base",3,6,4,0,2,1,0.667,0.8,0.667
16,"cancer of other female genital organs",3,"mpnet-base",3,6,3,2,3,0.6,0.5,0.545,0.375
17,"prostate cancer",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
17,"prostate cancer",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
17,"prostate cancer",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
17,"prostate cancer",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
17,"prostate cancer",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
17,"prostate cancer",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
17,"prostate cancer",1,"mpnet-base",1,1,1,0,0,1,1,1,1
18,"testis cancer",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
18,"testis cancer",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
18,"testis cancer",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
18,"testis cancer",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
18,"testis cancer",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
18,"testis cancer",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
18,"testis cancer",1,"mpnet-base",1,1,1,0,0,1,1,1,1
19,"cancer of other male genital organs",1,"ClinicalBERT-base",1,2,2,1,0,0.667,1,0.8,0.667
19,"cancer of other male genital organs",1,"ClinicalBERT-base-nocode",1,2,2,0,0,1,1,1,1
19,"cancer of other male genital organs",1,"ClinicalBERT-original",1,2,2,0,0,1,1,1,1
19,"cancer of other male genital organs",1,"ClinicalBERT-stopwords",1,2,1,1,1,0.5,0.5,0.5,0.333
19,"cancer of other male genital organs",1,"ClinicalBERT-stopwords-nocode",1,2,1,1,1,0.5,0.5,0.5,0.333
19,"cancer of other male genital organs",1,"SapBERT-base",1,2,2,0,0,1,1,1,1
19,"cancer of other male genital organs",1,"mpnet-base",1,2,1,0,1,1,0.5,0.667,0.5
20,"bladder cancer",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
20,"bladder cancer",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
20,"bladder cancer",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
20,"bladder cancer",1,"ClinicalBERT-stopwords",1,1,1,1,0,0.5,1,0.667,0.5
20,"bladder cancer",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
20,"bladder cancer",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
20,"bladder cancer",1,"mpnet-base",1,1,1,0,0,1,1,1,1
21,"cancer of kidney and other urinary organs",1,"ClinicalBERT-base",1,4,2,0,2,1,0.5,0.667,0.5
21,"cancer of kidney and other urinary organs",1,"ClinicalBERT-base-nocode",1,4,2,0,2,1,0.5,0.667,0.5
21,"cancer of kidney and other urinary organs",1,"ClinicalBERT-original",1,4,2,0,2,1,0.5,0.667,0.5
21,"cancer of kidney and other urinary organs",1,"ClinicalBERT-stopwords",1,4,2,0,2,1,0.5,0.667,0.5
21,"cancer of kidney and other urinary organs",1,"ClinicalBERT-stopwords-nocode",1,4,2,0,2,1,0.5,0.667,0.5
21,"cancer of kidney and other urinary organs",1,"SapBERT-base",1,4,1,0,3,1,0.25,0.4,0.25
21,"cancer of kidney and other urinary organs",1,"mpnet-base",1,4,2,0,2,1,0.5,0.667,0.5
22,"cancer of brain and nervous system",2,"ClinicalBERT-base",2,3,2,4,1,0.333,0.667,0.444,0.286
22,"cancer of brain and nervous system",2,"ClinicalBERT-base-nocode",2,3,2,2,1,0.5,0.667,0.571,0.4
22,"cancer of brain and nervous system",2,"ClinicalBERT-original",2,3,1,2,2,0.333,0.333,0.333,0.2
22,"cancer of brain and nervous system",2,"ClinicalBERT-stopwords",2,3,1,2,2,0.333,0.333,0.333,0.2
22,"cancer of brain and nervous system",2,"ClinicalBERT-stopwords-nocode",2,3,1,2,2,0.333,0.333,0.333,0.2
22,"cancer of brain and nervous system",2,"SapBERT-base",2,3,2,1,1,0.667,0.667,0.667,0.5
22,"cancer of brain and nervous system",2,"mpnet-base",2,3,2,2,1,0.5,0.667,0.571,0.4
23,"thyroid cancer",1,"ClinicalBERT-base",1,1,1,1,0,0.5,1,0.667,0.5
23,"thyroid cancer",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
23,"thyroid cancer",1,"ClinicalBERT-original",1,1,1,1,0,0.5,1,0.667,0.5
23,"thyroid cancer",1,"ClinicalBERT-stopwords",1,1,1,1,0,0.5,1,0.667,0.5
23,"thyroid cancer",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
23,"thyroid cancer",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
23,"thyroid cancer",1,"mpnet-base",1,1,1,0,0,1,1,1,1
24,"secondary malignancy",3,"ClinicalBERT-base",3,3,3,4,0,0.429,1,0.6,0.429
24,"secondary malignancy",3,"ClinicalBERT-base-nocode",3,3,3,1,0,0.75,1,0.857,0.75
24,"secondary malignancy",3,"ClinicalBERT-original",3,3,2,4,1,0.333,0.667,0.444,0.286
24,"secondary malignancy",3,"ClinicalBERT-stopwords",3,3,3,2,0,0.6,1,0.75,0.6
24,"secondary malignancy",3,"ClinicalBERT-stopwords-nocode",3,3,3,2,0,0.6,1,0.75,0.6
24,"secondary malignancy",3,"SapBERT-base",3,3,3,1,0,0.75,1,0.857,0.75
24,"secondary malignancy",3,"mpnet-base",3,3,3,1,0,0.75,1,0.857,0.75
25,"malignant neoplasm without specification of site",1,"ClinicalBERT-base",1,4,1,1,3,0.5,0.25,0.333,0.2
25,"malignant neoplasm without specification of site",1,"ClinicalBERT-base-nocode",1,4,1,1,3,0.5,0.25,0.333,0.2
25,"malignant neoplasm without specification of site",1,"ClinicalBERT-original",1,4,1,1,3,0.5,0.25,0.333,0.2
25,"malignant neoplasm without specification of site",1,"ClinicalBERT-stopwords",1,4,1,1,3,0.5,0.25,0.333,0.2
25,"malignant neoplasm without specification of site",1,"ClinicalBERT-stopwords-nocode",1,4,1,1,3,0.5,0.25,0.333,0.2
25,"malignant neoplasm without specification of site",1,"SapBERT-base",1,4,0,2,4,0,0,0,0
25,"malignant neoplasm without specification of site",1,"mpnet-base",1,4,1,1,3,0.5,0.25,0.333,0.2
26,"nonhodgkins lymphoma",2,"ClinicalBERT-base",2,9,2,2,7,0.5,0.222,0.308,0.182
26,"nonhodgkins lymphoma",2,"ClinicalBERT-base-nocode",2,9,2,2,7,0.5,0.222,0.308,0.182
26,"nonhodgkins lymphoma",2,"ClinicalBERT-original",2,9,3,1,6,0.75,0.333,0.462,0.3
26,"nonhodgkins lymphoma",2,"ClinicalBERT-stopwords",2,9,2,2,7,0.5,0.222,0.308,0.182
26,"nonhodgkins lymphoma",2,"ClinicalBERT-stopwords-nocode",2,9,2,2,7,0.5,0.222,0.308,0.182
26,"nonhodgkins lymphoma",2,"SapBERT-base",2,9,4,0,5,1,0.444,0.615,0.444
26,"nonhodgkins lymphoma",2,"mpnet-base",2,9,4,0,5,1,0.444,0.615,0.444
27,"hodgkins disease",1,"ClinicalBERT-base",1,1,1,0,0,1,1,1,1
27,"hodgkins disease",1,"ClinicalBERT-base-nocode",1,1,1,0,0,1,1,1,1
27,"hodgkins disease",1,"ClinicalBERT-original",1,1,1,0,0,1,1,1,1
27,"hodgkins disease",1,"ClinicalBERT-stopwords",1,1,1,0,0,1,1,1,1
27,"hodgkins disease",1,"ClinicalBERT-stopwords-nocode",1,1,1,0,0,1,1,1,1
27,"hodgkins disease",1,"SapBERT-base",1,1,1,0,0,1,1,1,1
27,"hodgkins disease",1,"mpnet-base",1,1,1,0,0,1,1,1,1
28,"multiple myeloma and leukemias",6,"ClinicalBERT-base",6,7,5,6,2,0.455,0.714,0.556,0.385
28,"multiple myeloma and leukemias",6,"ClinicalBERT-base-nocode",6,7,5,3,2,0.625,0.714,0.667,0.5
28,"multiple myeloma and leukemias",6,"ClinicalBERT-original",6,7,5,4,2,0.556,0.714,0.625,0.455
28,"multiple myeloma and leukemias",6,"ClinicalBERT-stopwords",6,7,5,6,2,0.455,0.714,0.556,0.385
28,"multiple myeloma and leukemias",6,"ClinicalBERT-stopwords-nocode",6,7,5,6,2,0.455,0.714,0.556,0.385
28,"multiple myeloma and leukemias",6,"SapBERT-base",6,7,6,4,1,0.6,0.857,0.706,0.545
28,"multiple myeloma and leukemias",6,"mpnet-base",6,7,6,3,1,0.667,0.857,0.75,0.6
29,"other and unspecified benign neoplasm",1,"ClinicalBERT-base",1,2,2,1,0,0.667,1,0.8,0.667
29,"other and unspecified benign neoplasm",1,"ClinicalBERT-base-nocode",1,2,2,0,0,1,1,1,1
29,"other and unspecified benign neoplasm",1,"ClinicalBERT-original",1,2,2,0,0,1,1,1,1
29,"other and unspecified benign neoplasm",1,"ClinicalBERT-stopwords",1,2,2,0,0,1,1,1,1
29,"other and unspecified benign neoplasm",1,"ClinicalBERT-stopwords-nocode",1,2,2,0,0,1,1,1,1
29,"other and unspecified benign neoplasm",1,"SapBERT-base",1,2,2,0,0,1,1,1,1
29,"other and unspecified benign neoplasm",1,"mpnet-base",1,2,2,0,0,1,1,1,1
30,"neoplasms of unspecified nature",3,"ClinicalBERT-base",3,8,3,3,5,0.5,0.375,0.429,0.273
30,"neoplasms of unspecified nature",3,"ClinicalBERT-base-nocode",3,8,3,3,5,0.5,0.375,0.429,0.273
30,"neoplasms of unspecified nature",3,"ClinicalBERT-original",3,8,2,4,6,0.333,0.25,0.286,0.167
30,"neoplasms of unspecified nature",3,"ClinicalBERT-stopwords",3,8,3,3,5,0.5,0.375,0.429,0.273
30,"neoplasms of unspecified nature",3,"ClinicalBERT-stopwords-nocode",3,8,3,4,5,0.429,0.375,0.4,0.25
30,"neoplasms of unspecified nature",3,"SapBERT-base",3,8,3,4,5,0.429,0.375,0.4,0.25
30,"neoplasms of unspecified nature",3,"mpnet-base",3,8,3,5,5,0.375,0.375,0.375,0.231
31,"thyroid disorders",7,"ClinicalBERT-base",7,15,4,8,11,0.333,0.267,0.296,0.174
31,"thyroid disorders",7,"ClinicalBERT-base-nocode",7,15,7,4,8,0.636,0.467,0.538,0.368
31,"thyroid disorders",7,"ClinicalBERT-original",7,15,5,7,10,0.417,0.333,0.37,0.227
31,"thyroid disorders",7,"ClinicalBERT-stopwords",7,15,4,8,11,0.333,0.267,0.296,0.174
31,"thyroid disorders",7,"ClinicalBERT-stopwords-nocode",7,15,7,4,8,0.636,0.467,0.538,0.368
31,"thyroid disorders",7,"SapBERT-base",7,15,7,4,8,0.636,0.467,0.538,0.368
31,"thyroid disorders",7,"mpnet-base",7,15,7,5,8,0.583,0.467,0.519,0.35
32,"diabetes mellitus",2,"ClinicalBERT-base",2,4,2,2,2,0.5,0.5,0.5,0.333
32,"diabetes mellitus",2,"ClinicalBERT-base-nocode",2,4,1,2,3,0.333,0.25,0.286,0.167
32,"diabetes mellitus",2,"ClinicalBERT-original",2,4,2,1,2,0.667,0.5,0.571,0.4
32,"diabetes mellitus",2,"ClinicalBERT-stopwords",2,4,2,2,2,0.5,0.5,0.5,0.333
32,"diabetes mellitus",2,"ClinicalBERT-stopwords-nocode",2,4,1,2,3,0.333,0.25,0.286,0.167
32,"diabetes mellitus",2,"SapBERT-base",2,4,3,2,1,0.6,0.75,0.667,0.5
32,"diabetes mellitus",2,"mpnet-base",2,4,3,2,1,0.6,0.75,0.667,0.5
33,"other endocrine disorders",9,"ClinicalBERT-base",9,26,6,6,20,0.5,0.231,0.316,0.188
33,"other endocrine disorders",9,"ClinicalBERT-base-nocode",9,26,8,6,18,0.571,0.308,0.4,0.25
33,"other endocrine disorders",9,"ClinicalBERT-original",9,26,4,6,22,0.4,0.154,0.222,0.125
33,"other endocrine disorders",9,"ClinicalBERT-stopwords",9,26,4,7,22,0.364,0.154,0.216,0.121
33,"other endocrine disorders",9,"ClinicalBERT-stopwords-nocode",9,26,7,9,19,0.438,0.269,0.333,0.2
33,"other endocrine disorders",9,"SapBERT-base",9,26,9,5,17,0.643,0.346,0.45,0.29
33,"other endocrine disorders",9,"mpnet-base",9,26,9,6,17,0.6,0.346,0.439,0.281
34,"nutritional deficiencies",5,"ClinicalBERT-base",5,11,3,4,8,0.429,0.273,0.333,0.2
34,"nutritional deficiencies",5,"ClinicalBERT-base-nocode",5,11,5,3,6,0.625,0.455,0.526,0.357
34,"nutritional deficiencies",5,"ClinicalBERT-original",5,11,3,4,8,0.429,0.273,0.333,0.2
34,"nutritional deficiencies",5,"ClinicalBERT-stopwords",5,11,3,5,8,0.375,0.273,0.316,0.188
34,"nutritional deficiencies",5,"ClinicalBERT-stopwords-nocode",5,11,4,4,7,0.5,0.364,0.421,0.267
34,"nutritional deficiencies",5,"SapBERT-base",5,11,5,4,6,0.556,0.455,0.5,0.333
34,"nutritional deficiencies",5,"mpnet-base",5,11,5,4,6,0.556,0.455,0.5,0.333
35,"other nutritional endocrine immunity and metabolic disorders",7,"ClinicalBERT-base",7,34,6,10,28,0.375,0.176,0.24,0.136
35,"other nutritional endocrine immunity and metabolic disorders",7,"ClinicalBERT-base-nocode",7,34,4,9,30,0.308,0.118,0.17,0.093
35,"other nutritional endocrine immunity and metabolic disorders",7,"ClinicalBERT-original",7,34,4,7,30,0.364,0.118,0.178,0.098
35,"other nutritional endocrine immunity and metabolic disorders",7,"ClinicalBERT-stopwords",7,34,5,6,29,0.455,0.147,0.222,0.125
35,"other nutritional endocrine immunity and metabolic disorders",7,"ClinicalBERT-stopwords-nocode",7,34,6,7,28,0.462,0.176,0.255,0.146
35,"other nutritional endocrine immunity and metabolic disorders",7,"SapBERT-base",7,34,8,5,26,0.615,0.235,0.34,0.205
35,"other nutritional endocrine immunity and metabolic disorders",7,"mpnet-base",7,34,6,8,28,0.429,0.176,0.25,0.143
36,"disorders of lipid metabolism",1,"ClinicalBERT-base",1,5,1,1,4,0.5,0.2,0.286,0.167
36,"disorders of lipid metabolism",1,"ClinicalBERT-base-nocode",1,5,0,2,5,0,0,0,0
36,"disorders of lipid metabolism",1,"ClinicalBERT-original",1,5,1,1,4,0.5,0.2,0.286,0.167
36,"disorders of lipid metabolism",1,"ClinicalBERT-stopwords",1,5,0,2,5,0,0,0,0
36,"disorders of lipid metabolism",1,"ClinicalBERT-stopwords-nocode",1,5,1,1,4,0.5,0.2,0.286,0.167
36,"disorders of lipid metabolism",1,"SapBERT-base",1,5,1,1,4,0.5,0.2,0.286,0.167
